Age,Workclass,Education,Marital_status,Occupation,Race,Sex,Hours_per_week,Native_country
0.068600233,0.014884059,0.003894638,0.155739821,0.085779291,0.001062496,0.001741796,0.013577045,0.013518402
0.068158215,0.01458709,0.002737431,0.156016355,0.085502757,0.001169558,0.00152025,0.013555188,0.013654743
0.068818136,0.015051162,0.005239026,0.156037168,0.085836069,0.001062496,0.001741796,0.013577045,0.013518402
0.067654069,0.01458709,0.004545295,0.155697266,0.084402052,0.001707064,0.001876964,0.013806485,0.01392902
0.069437153,0.014251639,0.007056351,0.157098044,0.083237725,0.002688352,0.000673377,0.014538402,0.013518402
0.068941601,0.014437841,0.003776681,0.15637473,0.086421466,0.001169558,0.001634734,0.013577045,0.013518402
0.068307873,0.014988761,0.002787724,0.156167659,0.085579616,0.001169558,0.001634734,0.013577045,0.013518402
0.067495385,0.015129667,0.005373162,0.156696505,0.085663078,0.001086097,0.001739729,0.013389156,0.013706291
0.067898695,0.01458709,0.003012763,0.155213955,0.084723767,0.001605451,0.001592829,0.014083487,0.014199363
0.068475123,0.014893789,0.002671886,0.155425574,0.086093538,0.001169558,0.001634734,0.013577045,0.013518402
0.067243743,0.01458709,0.007917608,0.155780027,0.083911193,0.00203691,0.001724046,0.013739054,0.014227622
0.067035275,0.01458709,0.005208939,0.154937601,0.082446827,0.002290503,0.001841788,0.014819291,0.015082842
0.067876522,0.01458709,0.004502913,0.155201275,0.08565732,0.001407616,0.001565408,0.013653852,0.013933381
0.068484421,0.013768867,0.003390264,0.157259517,0.084681855,0.00206732,0.001634734,0.013577045,0.013518402
0.069165516,0.01458709,0.007091826,0.155908876,0.085610236,0.001162493,0.001641799,0.013389156,0.013706291
0.067840813,0.014804247,0.006321498,0.157149722,0.086103147,0.001062496,0.001741796,0.013577045,0.013518402
0.067445356,0.014641831,0.006881424,0.15835135,0.085686678,0.001062496,0.001741796,0.013577045,0.013518402
0.067696777,0.01458709,0.003645065,0.156041995,0.084380548,0.001610643,0.001532236,0.013722425,0.014131005
0.068510541,0.013591883,0.006160324,0.15833522,0.085966244,0.001169558,0.001634734,0.013577045,0.013518402
0.068225919,0.01458709,0.002490271,0.155939496,0.085579616,0.001169558,0.001634734,0.013487688,0.013607759
0.068214065,0.014694327,0.003875086,0.155840059,0.085798412,0.00119254,0.001634734,0.013577045,0.013518402
0.067342227,0.014155636,0.006680125,0.156443361,0.085167473,0.00143914,0.001484787,0.013876992,0.01386686
0.067390386,0.01458709,0.002545288,0.155620223,0.083824855,0.001925235,0.001666601,0.013864845,0.014517092
0.067799197,0.01458709,0.004302855,0.155197622,0.085421602,0.001516767,0.001788347,0.013976112,0.013518402
0.067891178,0.014577202,0.003435704,0.155978439,0.08588791,0.00121331,0.001806942,0.013389156,0.013706291
0.069328992,0.014332929,0.005627745,0.155798383,0.08638618,0.001169558,0.001634734,0.013577045,0.013518402
0.068908961,0.01458709,0.00466147,0.155932431,0.085586681,0.001162493,0.001641799,0.013389156,0.013706291
0.06709661,0.01464238,0.003643686,0.156859786,0.085839445,0.001326114,0.00160551,0.013748305,0.013518402
0.067933882,0.013987676,0.003922781,0.156474793,0.085362008,0.001387167,0.00169885,0.013577045,0.013518402
0.067786024,0.01457433,0.003825438,0.155415648,0.085109707,0.001805729,0.001641799,0.013389156,0.014069573
0.067667192,0.014413304,0.003559604,0.155512499,0.086707453,0.00118919,0.001625414,0.013693619,0.013518402
0.067417142,0.01438845,0.003351429,0.155494211,0.084722206,0.001637755,0.00169393,0.014348731,0.013973162
0.068362174,0.013861251,0.004066942,0.157651618,0.085747182,0.001169558,0.001634734,0.013577045,0.013518402
0.066896581,0.015275298,0.003830218,0.155756547,0.084187648,0.001681935,0.001653606,0.013798987,0.014340129
0.067593661,0.014260514,0.005773753,0.15570355,0.084467364,0.001672596,0.001670937,0.0141428,0.014108207
0.068578606,0.014270567,0.006293224,0.155339799,0.085500821,0.001328977,0.0016883,0.0135143,0.014046655
0.068297458,0.014547217,0.00396217,0.156682948,0.085579616,0.001169558,0.001634734,0.013577045,0.013518402
0.067699545,0.014500861,0.005241346,0.156383497,0.086320403,0.001169558,0.001594579,0.0136172,0.013518402
0.068186558,0.013823337,0.005231749,0.15696588,0.085742526,0.00121486,0.001734634,0.01379558,0.013518402
0.068620376,0.01458709,0.004087355,0.155939496,0.085579616,0.001169558,0.001634734,0.013565207,0.01353024
0.069573918,0.014330129,0.005463811,0.156056198,0.085787943,0.001062496,0.001741796,0.013577045,0.013518402
0.068048859,0.014639395,0.002980029,0.156114192,0.086136803,0.001162493,0.001641799,0.013389156,0.013706291
