Age,Workclass,Education,Marital_status,Occupation,Race,Sex,Hours_per_week,Native_country
0.065510852,0.015129315,0.107139306,0.158232091,0.025099217,0.001871973,0.000469189,0.011549894,0.018040397
0.064429824,0.013712229,0.109599969,0.160829103,0.023468395,0.001779851,0.000754999,0.010069454,0.008487408
0.064322193,0.014331743,0.107890694,0.157064695,0.023884394,0.003039962,0.001836057,0.011178855,0.00796007
0.065259385,0.01354103,0.109376747,0.160605881,0.024206808,0.001615902,0.000488171,0.00998504,0.010534495
0.06389881,0.014086378,0.108770226,0.160513291,0.023254519,0.002384831,0.001000823,0.010451455,0.010967708
0.062901047,0.013910279,0.108145658,0.156324627,0.023770073,0.003719149,0.002431674,0.011769392,0.011513952
0.062175783,0.01354103,0.109440822,0.163894954,0.024557202,0.001408957,0.000392669,0.009873018,0.014378672
0.064723129,0.014275286,0.107814336,0.158158953,0.023261192,0.002824949,0.001537637,0.011211765,0.01369979
0.06430983,0.013110576,0.110438947,0.160543265,0.025202324,0.001346895,0.000503554,0.009829045,0.01146407
0.066216081,0.013760327,0.108406225,0.159614068,0.025613091,0.001408957,0.000487752,0.009777935,0.015335966
0.062518169,0.014164996,0.109199576,0.157623578,0.022949994,0.003329565,0.002200579,0.01118985,0.012629793
0.0619672,0.012381601,0.111274925,0.162948943,0.025037122,0.001408957,0.000487752,0.009777935,0.015831753
0.062636352,0.013434479,0.112311803,0.160196772,0.02477826,0.001661083,0.000487752,0.009777935,0.012888613
0.064392334,0.01411327,0.107397987,0.159057876,0.023875019,0.002672337,0.001307369,0.01124851,0.01145995
0.065494526,0.014254325,0.107356743,0.158668443,0.024297091,0.002482378,0.00105661,0.01072482,0.007702267
0.064652148,0.015194554,0.10640713,0.157193442,0.024866264,0.002760779,0.001417405,0.01150603,0.011362341
0.064704495,0.012370088,0.110559466,0.161008749,0.024012786,0.002012504,0.000487752,0.009777935,0.011688473
0.064280051,0.01338431,0.109543488,0.161056019,0.02452232,0.001439133,0.000608375,0.010450739,0.01071312
0.065060135,0.01354103,0.109687207,0.160916341,0.024310817,0.001346895,0.000533127,0.009794622,0.012902569
0.064984151,0.013771593,0.108876858,0.160019105,0.023284019,0.002070046,0.000898524,0.010630108,0.011389566
0.065127225,0.01354103,0.109687207,0.160916341,0.024310817,0.001346895,0.000533127,0.009794622,0.011301169
0.06342911,0.01431892,0.108786353,0.158723373,0.027621031,0.001346895,0.000523266,0.010535487,0.016552833
0.063996147,0.01354103,0.109353249,0.162074589,0.024644775,0.001408957,0.000487752,0.009777935,0.01608957
0.063842094,0.014736553,0.107781353,0.156814329,0.024032106,0.003173568,0.001883492,0.011234075,0.00834148
0.063168806,0.014275286,0.107785278,0.159080764,0.02331044,0.002943239,0.001873633,0.011191575,0.010046151
0.06459678,0.013358572,0.109367075,0.158963555,0.02527839,0.001908679,0.000582912,0.010708181,0.012206179
0.065674561,0.01354103,0.108131092,0.160396176,0.025324758,0.001508132,0.000374709,0.010333978,0.009164118
0.063331985,0.013634895,0.10870464,0.161843366,0.025673591,0.001346895,0.000739642,0.010009422,0.01372292
0.064103229,0.014275286,0.106833325,0.156409633,0.023056717,0.003680753,0.002313342,0.012397251,0.013070867
0.065978191,0.013550381,0.108139145,0.160083195,0.025680001,0.001346895,0.000593151,0.009913476,0.009775343
0.066274031,0.01354103,0.108389655,0.159796706,0.025350365,0.001577363,0.000577351,0.009777935,0.01168933
0.062460538,0.014528206,0.109347675,0.161269857,0.023567147,0.002237271,0.000885021,0.010226118,0.012724126
0.064962118,0.01354103,0.109687207,0.160916341,0.02403927,0.001680504,0.000487752,0.009777935,0.011205562
0.064299767,0.014360746,0.10972212,0.15979113,0.02485413,0.001346895,0.00061198,0.010297668,0.009646118
0.063669921,0.014217216,0.106454569,0.154978208,0.023629061,0.004039422,0.003095,0.012261732,0.011005511
0.065164669,0.013625725,0.109133116,0.160544992,0.023798785,0.001658171,0.000668495,0.010414101,0.012031989
0.06451107,0.013388318,0.109926245,0.159428142,0.024195303,0.002065144,0.000694194,0.010519019,0.014337746
0.065197404,0.014082335,0.106886258,0.160332028,0.027000771,0.001400381,0.00060428,0.009780979,0.012161644
0.063324726,0.013561754,0.108735297,0.159472747,0.024021576,0.002428631,0.001310124,0.01121447,0.009985707
0.065238449,0.01354103,0.108256815,0.160832288,0.025741209,0.001408957,0.000487752,0.009777935,0.01004122
0.064738101,0.01415975,0.106612803,0.155027057,0.024344719,0.003496692,0.002467457,0.012124768,0.009291842
0.06436138,0.014148366,0.108876363,0.159836504,0.023242545,0.002446819,0.00108063,0.010295304,0.013244801
0.064072725,0.01345356,0.110856348,0.16082819,0.024348424,0.001459501,0.000487752,0.009777935,0.011137314
0.065438862,0.013774806,0.109168966,0.160333637,0.024598666,0.001346895,0.000488178,0.010134427,0.008824165
0.061808674,0.014376675,0.10836724,0.156920553,0.023493814,0.003639543,0.002389277,0.011970203,0.008889232
0.063608288,0.013674377,0.109287962,0.157401286,0.023037411,0.003056726,0.001783483,0.011741822,0.01135731
0.064858956,0.013202558,0.110321119,0.160012132,0.025074586,0.001475499,0.000359441,0.009980144,0.013184441
0.065048342,0.013576988,0.10931034,0.160822778,0.023861903,0.001669156,0.000619758,0.010211511,0.011569964
0.065466893,0.01354103,0.106349239,0.160603843,0.027165869,0.001502247,0.00050525,0.010150063,0.012407885
0.065081332,0.01354103,0.109687207,0.160917505,0.024244296,0.001475479,0.000443264,0.009822423,0.013518157
