Age,Workclass,Education,Marital_status,Occupation,Race,Sex,Hours_per_week,Native_country
0.068635999,0.014870017,0.105611971,0.00140352,0.048345169,0.002414535,0.025581143,0.012874982,0.012845514
0.068126969,0.01458709,0.105384936,0.0016241,0.048493693,0.002414535,0.025540555,0.012798692,0.012962392
0.068259673,0.01458709,0.104910786,0.003002176,0.048563427,0.002475065,0.02572186,0.013016199,0.012907466
0.067595861,0.014830982,0.105740331,0.002520635,0.048357483,0.002301652,0.025649638,0.012760868,0.013004015
0.068406356,0.014625148,0.105301498,0.001565274,0.048411389,0.002392006,0.025904701,0.012914375,0.012867375
0.06859589,0.014537528,0.105227042,0.002044284,0.048701149,0.002414535,0.025581143,0.012874982,0.012845514
0.068147571,0.01458709,0.105246737,0.002242348,0.048099436,0.00248029,0.025790852,0.012937989,0.013039498
0.067510457,0.01460496,0.105248665,0.001774575,0.048651652,0.002367582,0.025636648,0.012953989,0.013146871
0.068805281,0.01458709,0.105533459,0.002847092,0.048345169,0.002414535,0.025581143,0.012874982,0.012845514
0.068310125,0.01443137,0.105822721,0.001001111,0.048345169,0.002414535,0.025581143,0.012874982,0.012845514
0.06766663,0.01458709,0.105208353,0.001544053,0.047897127,0.002308421,0.025631983,0.013053176,0.013495742
0.068215329,0.01458709,0.105501851,0.001456287,0.048376778,0.002414535,0.025581143,0.012874982,0.012845514
0.068206743,0.01458709,0.104966234,0.002102401,0.048615899,0.002477548,0.025682318,0.012784169,0.013068636
0.067808113,0.01458709,0.105533459,0.000731993,0.048034407,0.00231846,0.025508508,0.012922213,0.013277755
0.068501365,0.014504788,0.105444736,0.000924731,0.048318684,0.00243418,0.025753939,0.012967181,0.012845514
0.068952367,0.014597925,0.10551962,0.003976092,0.048713758,0.001357071,0.026483542,0.013026254,0.012849307
0.067609278,0.01458709,0.105037229,0.001073293,0.047881846,0.00222337,0.025864562,0.013061257,0.013526539
0.067788361,0.014277471,0.106354011,0.002654347,0.048970368,0.002414535,0.025581143,0.012874982,0.012845514
0.068730669,0.014673506,0.106037733,0.00138793,0.048345169,0.002414535,0.025581143,0.012874982,0.012845514
0.068514,0.01458709,0.105533459,0.002031151,0.048345169,0.002414535,0.025581143,0.012874982,0.012845514
0.068599635,0.014728203,0.105533459,0.003599451,0.047802683,0.002361458,0.026176706,0.012874982,0.012845514
0.068435457,0.014827111,0.105654564,0.001623531,0.048194727,0.00150181,0.026633984,0.012432057,0.013298765
0.06763739,0.01458709,0.105533459,0.001929022,0.047948255,0.002393468,0.025108483,0.01317845,0.013432687
0.068188535,0.01458709,0.105404556,0.001685313,0.048318393,0.002448015,0.025703342,0.012874982,0.012845514
0.068733671,0.014656733,0.105533459,0.002220286,0.048345169,0.002414535,0.025581143,0.012874982,0.012845514
0.068279287,0.014577221,0.105718566,0.00253058,0.048595543,0.002399488,0.025727828,0.012874982,0.012845514
0.068487419,0.014361755,0.105533459,0.0034307,0.048325581,0.002280918,0.025467927,0.012819006,0.013167911
0.067790846,0.01458709,0.105533459,0.001502657,0.048087371,0.002186558,0.025768322,0.012950366,0.013068725
0.068312377,0.01460016,0.105593991,0.000778841,0.048434345,0.002414535,0.025581143,0.012874982,0.012845514
0.068163293,0.01458709,0.105533459,0.002511005,0.048180137,0.002280918,0.025854876,0.012432057,0.013313355
0.067900253,0.014145675,0.105478257,0.002378246,0.049026186,0.002414535,0.025581143,0.012874982,0.012845514
0.068200881,0.014757998,0.105525542,0.002887838,0.047837007,0.002392613,0.025875599,0.012920911,0.01304313
0.068030295,0.014574995,0.105583295,0.00022555,0.048441469,0.00242004,0.025566901,0.012864637,0.01287399
0.068081767,0.01458709,0.105533459,0.001887538,0.048345169,0.002414535,0.025581143,0.012848055,0.012872441
0.068548679,0.014515956,0.106296482,0.003164042,0.048345169,0.002414535,0.025581143,0.012874982,0.012845514
0.068457048,0.01458709,0.105533459,0.001592474,0.048345169,0.002414535,0.025581143,0.012858966,0.01286153
0.068344328,0.014504846,0.105533459,0.002809612,0.048256931,0.002375207,0.025689707,0.012764256,0.012975242
