Age,Workclass,Education,Marital_status,Occupation,Race,Sex,Hours_per_week,Native_country
0.064887917,0.01354103,0.109399716,0.16118282,0.024598309,0.00134609,0.000607941,0.010097431,0.013451533
0.064927766,0.013623232,0.109518037,0.160902688,0.024310557,0.001412112,0.000190596,0.010149809,0.013523701
0.064495953,0.01354103,0.109687207,0.161357055,0.024181702,0.001414021,0.000460815,0.010099623,0.013510526
0.065085429,0.01354103,0.109648698,0.160927992,0.02430962,0.001413815,7.19E-05,0.010114651,0.013406294
0.065143999,0.013553823,0.109661047,0.160904562,0.024346361,0.001408957,2.38E-05,0.010147571,0.013338527
0.065049806,0.013535172,0.1097233,0.160870639,0.024290634,0.001405173,8.54E-05,0.010134371,0.013423932
0.065397908,0.01354103,0.109443695,0.160672829,0.024554329,0.001408957,0.001737666,0.010147571,0.013338527
0.065181236,0.013567333,0.109634064,0.160795617,0.024337383,0.001420733,0.000139402,0.010137332,0.013431147
0.065006668,0.013500755,0.109785628,0.160810018,0.024257927,0.001401242,0.000258417,0.010153297,0.013499729
0.065145617,0.013590665,0.109646351,0.160875485,0.02427342,0.001473302,0.001298803,0.010161479,0.013338527
0.065151496,0.01354103,0.109687207,0.160916341,0.024302553,0.001417222,1.05E-05,0.010138618,0.01334748
0.065273602,0.013708459,0.109383299,0.160400194,0.024844238,0.001408957,0.000852075,0.010110846,0.013375252
0.065176034,0.01354103,0.109558531,0.160894703,0.024391892,0.001396728,0.000141483,0.010129855,0.013416073
0.065199316,0.01354103,0.109642287,0.160871421,0.024355737,0.001408957,0.000114763,0.010147571,0.013338527
2.163154257,,,,,,,,
0.065144394,0.013473529,0.109599184,0.160760816,0.024368926,0.00144624,0.000736991,0.009948004,0.013598227
0.065120715,0.01354103,0.109687207,0.160947023,0.024310817,0.001408957,3.17E-05,0.010147571,0.013338527
0.065128985,0.013559017,0.109425022,0.160688949,0.024326175,0.001405655,0.000361995,0.010147529,0.013588699
0.064945347,0.01354103,0.109682705,0.161045233,0.024315319,0.001408957,0.000175462,0.010083467,0.01340263
